p_id,prs,code_reviews
5817753,15,0
1589058,6,0
10441177,32,23
23011470,8,39
15771509,20,4
70983,6,0
24272910,15,0
19382215,27,0
11060040,3,0
44364678,17,0
30934429,22,0
3487511,26,0
37680533,8,0
27481964,1,0
5327356,44,0
31472761,6,0
8190158,8,48
13650395,11,0
14000694,3,0
29122730,47,0
25637938,5,0
10503134,7,2
31474594,11,21
25689,29,4
7256017,5,57
26753915,7,0
7307825,16,0
14508410,11,0
11226085,7,0
22084153,4,0
20335,23,0
12128126,6,0
15539186,13,3
11681797,6,5
32593632,28,0
25647106,9,0
31798374,4,0
16693784,1,0
32254877,2,0
20051,7,0
17834155,4,0
38070113,17,0
28187585,1,0
35256080,14,0
27364,4,0
32472694,1,0
11766891,28,0
25420431,1,0
31915121,26,25
2420366,1,0
23500640,14,0
23618723,8,0
17889305,4,0
34455195,11,1
15897267,9,0
15847584,10,0
12468128,2,0
7205782,6,0
33516747,3,0
21575262,2,0
16609946,7,0
3752172,2,0
32332215,11,32
7435345,6,11
10479396,3,0
4143547,1,0
5637784,7,67
7067788,11,0
37817869,13,0
28918301,11,2
15453272,4,0
6642923,1,0
8071301,5,0
34396765,11,16
8019321,7,0
6561991,3,0
10249030,2,0
15882131,1,0
939729,1,0
6458034,8,0
33288617,9,0
22084975,1,7
23903386,13,0
12715643,4,10
1892848,4,0
13589963,6,0
26158615,8,0
856672,2,0
14214486,2,0
18982266,1,0
29041477,2,0
254617,1,0
23126469,2,0
40920787,1,0
28539905,7,0
6861869,2,0
11117434,3,0
13525130,3,0
18229801,2,0
7819197,2,0
32589029,3,0
4646548,1,0
6053674,3,0
29569246,2,0
51406,2,0
31742775,1,0
27106904,2,0
8738321,2,0
30519750,8,0
9504143,5,0
32205617,6,0
8668898,1,0
19117888,2,0
6705879,1,0
32219676,2,0
14393192,1,0
37338139,1,0
12693583,1,0
27364745,1,0
729788,2,0
21969585,1,0
426967,2,0
5852033,1,0
12602522,2,0
29918066,1,0
681729,1,0
9055401,1,0
17124948,2,0
26116159,1,1
39688149,1,0
17577854,3,0
12621604,1,0
19876180,3,0
10219872,1,0
3644351,3,0
31808829,1,0
16646596,1,0
28735809,1,0
34609364,1,0
3714789,1,0
11097958,1,0
4985430,3,0
4155125,1,0
13193,1,0
33294973,2,0
10801976,2,0
15738580,1,0
26233282,1,0
13951469,1,0
5358084,1,0
14663914,2,0
27886401,2,0
14263530,1,0
15877666,1,0
8105847,1,0
64740,1,0
31217110,1,0
29912735,1,0
24915126,1,0
31297241,0,0
31575148,0,0
25052054,0,0
29717424,0,0
4970935,0,0
18139020,0,0
4435251,0,0
10988727,0,0
30063934,0,0
12291535,0,0
6027988,0,0
28524810,0,0
1870467,0,0
127836,0,0
13683170,0,0
55055,0,0
7356611,0,0
17699569,0,0
29645132,0,0
19929738,0,0
20718445,0,0
29208880,0,0
9525183,0,0
27973314,0,0
31589632,0,0
26933465,0,0
20428096,0,0
12643757,0,0
14006021,0,0
10122254,0,0
3756261,0,0
20836816,0,0
5138498,0,0
13444789,0,0
395495,0,0
876578,0,0
38650948,0,0
2798290,0,0
5628975,0,0
24739023,0,0
10404071,0,0
6128014,0,0
22071123,0,0
7319361,0,0
17268022,0,0
149044,0,0
93431,0,0
13149640,0,0
6609515,0,0
5563866,0,0
11106342,0,0
34575541,0,0
3525135,0,0
20631104,0,0
30542662,0,0
12123661,0,0
8064633,0,0
9928794,0,0
8491451,0,0
5627578,0,0
16000236,0,0
144299,0,0
1360544,0,0
23130427,0,0
34329964,0,0
6882641,0,0
16124875,0,0
17446839,0,0
9981214,0,0
7768661,0,0
10387364,0,0
12946097,0,0
4985004,0,0
10861249,0,0
14947581,0,0
36878368,0,0
7475398,0,0
16998742,0,0
22122393,0,0
3416169,0,0
19499165,0,0
23941963,0,0
3836453,0,0
10211724,0,0
21984608,0,0
2462787,0,0
16383664,0,0
5540435,0,0
17210827,0,0
17576873,0,0
34399407,0,0
33377349,0,0
32487974,0,0
5156579,0,0
3992857,0,0
43433095,0,0
30938358,0,0
27449499,0,0
9839210,0,0
4684333,0,0
22986839,0,0
30768604,0,0
16640275,0,0
28008738,0,0
22051606,0,0
29476128,0,0
27135069,0,0
3279989,0,0
5844605,0,0
43798507,0,0
9962830,0,0
31024606,0,0
24033262,0,0
7698889,0,0
8356664,0,0
2775528,0,0
12231514,0,0
10226431,0,0
585884,0,0
27596860,0,0
3403056,0,0
32321713,0,0
37527754,0,0
18585494,0,0
36433084,0,0
35179649,0,0
31885688,0,0
22613643,0,0
3711652,0,0
8498241,0,0
10846750,0,0
3802531,0,0
25832540,0,0
10954097,0,0
32918027,0,0
31736326,0,0
35375880,0,0
37297429,0,0
5516042,0,0
12771198,0,0
14857383,0,0
659184,0,0
17822011,0,0
9700141,0,0
15267972,0,0
34066920,0,0
30450237,0,0
5744838,0,0
18281584,0,0
20008511,0,0
8099708,0,0
3627893,0,0
7106927,0,0
8721313,0,0
11446160,0,0
236696,0,0
34042647,0,0
32719590,0,0
29693326,0,0
39117709,0,0
412997,0,0
17559101,0,0
3985568,0,0
22075948,0,0
28445561,0,0
18435586,0,0
14661754,0,0
1849596,0,0
18845313,0,0
2258167,0,0
14320623,0,0
20327749,0,0
28475320,0,0
2297246,0,0
27267379,0,0
1623361,0,0
33565851,0,0
29116000,0,0
31485098,0,0
385956,0,0
24740240,0,0
127536,0,0
27745939,0,0
12759309,0,0
458579,0,0
22358979,0,0
12112831,0,0
37072450,0,0
2303480,0,0
4891727,0,0
9214561,0,0
2289848,0,0
26436249,0,0
363527,0,0
29796563,0,0
19542149,0,0
22076880,0,0
34567286,0,0
2841677,0,0
36742039,0,0
5756768,0,0
4546939,0,0
28059415,0,0
6129181,0,0
2352451,0,0
6157031,0,0
15118891,0,0
31320765,0,0
12698324,0,0
266975,0,0
5591655,0,0
20084248,0,0
7676940,0,0
16034784,0,0
1368527,0,0
17658661,0,0
1223086,0,0
19055194,0,0
5035251,0,0
20393211,0,0
10089995,0,0
27103619,0,0
73900,0,0
15801448,0,0
21941057,0,0
15109459,0,0
13019896,0,0
22087350,0,0
8107178,0,0
12652032,0,0
21288787,0,0
5226066,0,0
32279075,0,0
30549778,0,0
6620350,0,0
25091706,0,0
12453037,0,0
27518857,0,0
4487977,0,0
30261393,0,0
10246375,0,0
5931121,0,0
29922471,0,0
10916059,0,0
17773222,0,0
8336476,0,0
7009993,0,0
37408889,0,0
70829,0,0
8650908,0,0
5056122,0,0
17699501,0,0
10641159,0,0
4024636,0,0
5538159,0,0
23128858,0,0
26887400,0,0
12628940,0,0
31681182,0,0
4556839,0,0
28608087,0,0
142854,0,0
1525392,0,0
13948246,0,0
33288353,0,0
33658507,0,0
31715241,0,0
14564421,0,0
36759266,0,0
4265102,0,0
42725401,0,0
37886407,0,0
3528296,0,0
17045371,0,0
13648246,0,0
25272869,0,0
23743697,0,0
5915985,0,0
8068902,0,0
15826178,0,0
13743027,0,0
19051847,0,0
35744,0,0
8445130,0,0
4746020,0,0
4186008,0,0
9309254,0,0
35567402,0,0
15920651,0,0
20301,0,0
13882136,0,0
38154503,0,0
38537183,0,0
41410699,0,0
43045401,0,0
40986235,0,0
40580123,0,0
34941422,0,0
38179024,0,0
31339784,0,0
25411506,0,0
12584153,0,0
4849781,0,0
1681606,0,0
30742079,0,0
3704233,0,0
3760759,0,0
26049931,0,0
82399,0,0
354149,0,0
18307067,0,0
33723003,0,0
33916044,0,0
5530457,0,0
105528,0,0
8288814,0,0
24939647,0,0
16400042,0,0
6946878,0,0
11606523,0,0
6361790,0,0
3536993,0,0
2333321,0,0
28396469,0,0
811061,0,0
12442548,0,0
5894800,0,0
33398112,0,0
11080959,0,0
5242057,0,0
38036211,0,0
2412673,0,0
5770740,0,0
28889105,0,0
26617950,0,0
768601,0,0
41629,0,0
30008388,0,0
114628,0,0
6997725,0,0
10563452,0,0
21146920,0,0
6205039,0,0
8569863,0,0
30057502,0,0
29252343,0,0
2259374,0,0
4479364,0,0
18204523,0,0
12307669,0,0
34615673,0,0
12424400,0,0
15169051,0,0
1379152,0,0
18944419,0,0
1845503,0,0
18641180,0,0
1948302,0,0
3499240,0,0
19636496,0,0
9059188,0,0
15700168,0,0
29245285,0,0
16739489,0,0
16503663,0,0
6285375,0,0
16974402,0,0
14858548,0,0
5602335,0,0
34909937,0,0
31924906,0,0
1939069,0,0
30742027,0,0
18324028,0,0
18043508,0,0
10811242,0,0
7536545,0,0
17010546,0,0
25501205,0,0
31729036,0,0
7020947,0,0
4702505,0,0
13391600,0,0
20781831,0,0
1577439,0,0
10461121,0,0
88653,0,0
16100218,0,0
4186152,0,0
10120696,0,0
4492470,0,0
5386308,0,0
30394730,0,0
21019258,0,0
16516281,0,0
37409053,0,0
1466912,0,0
11426967,0,0
3945660,0,0
13599459,0,0
388707,0,0
1368727,0,0
27688463,0,0
2503238,0,0
10500963,0,0
3998071,0,0
15135775,0,0
11619825,0,0
11516203,0,0
7267139,0,0
2414212,0,0
3564870,0,0
2971310,0,0
15790740,0,0
15244947,0,0
14357293,0,0
17595055,0,0
33959,0,0
27143871,0,0
7617173,0,0
817763,0,0
16430077,0,0
33459722,0,0
5599870,0,0
14542659,0,0
4061186,0,0
15665634,0,0
28584762,0,0
18988097,0,0
22122437,0,0
25822288,0,0
17341377,0,0
267109,0,0
15882771,0,0
12217630,0,0
28796854,0,0
27580397,0,0
16728829,0,0
31932053,0,0
600701,0,0
9943267,0,0
8453103,0,0
6367763,0,0
4981262,0,0
11148385,0,0
10112718,0,0
25339476,0,0
14088311,0,0
19961859,0,0
1941017,0,0
21009035,0,0
23743384,0,0
34931720,0,0
3138655,0,0
503760,0,0
8965810,0,0
21161946,0,0
17535562,0,0
37243143,0,0
31805960,0,0
33840344,0,0
13060003,0,0
28874704,0,0
19097595,0,0
7353838,0,0
12154584,0,0
7353954,0,0
3542885,0,0
16004629,0,0
1436976,0,0
703609,0,0
29045262,0,0
19583268,0,0
1475991,0,0
40342386,0,0
42353085,0,0
6417947,0,0
23217091,0,0
20003852,0,0
12462701,0,0
16667848,0,0
24130565,0,0
13817081,0,0
32705614,0,0
16248086,0,0
27826080,0,0
18147855,0,0
984423,0,0
7342962,0,0
12376337,0,0
9416070,0,0
33385370,0,0
32852987,0,0
6249784,0,0
26795803,0,0
15484951,0,0
22224992,0,0
10580850,0,0
26138035,0,0
14192699,0,0
27954819,0,0
17825665,0,0
20734102,0,0
14008931,0,0
2002767,0,0
128833,0,0
4576629,0,0
26731219,0,0
10967365,0,0
30674190,0,0
742265,0,0
34540601,0,0
7666414,0,0
3659120,0,0
39561529,0,0
13933019,0,0
8647013,0,0
2248061,0,0
30471230,0,0
3646351,0,0
7322551,0,0
979887,0,0
4389295,0,0
17813442,0,0
15813969,0,0
33118989,0,0
3775085,0,0
22089324,0,0
9847218,0,0
16480689,0,0
21718607,0,0
11413549,0,0
18410395,0,0
18325807,0,0
36383756,0,0
30630138,0,0
24714689,0,0
9820949,0,0
19851956,0,0
29221457,0,0
4326116,0,0
13443348,0,0
11032906,0,0
5606,0,0
6028322,0,0
26462723,0,0
23040287,0,0
10247424,0,0
24635417,0,0
13431901,0,0
14782456,0,0
24010353,0,0
12298293,0,0
17642586,0,0
21721798,0,0
30838,0,0
15123911,0,0
5729174,0,0
30099715,0,0
7212645,0,0
1369324,0,0
5957795,0,0
29105124,0,0
17932051,0,0
22944734,0,0
5164108,0,0
7021372,0,0
3520239,0,0
14006419,0,0
8699327,0,0
3885331,0,0
12217859,0,0
13153741,0,0
110091,0,0
30604409,0,0
41527075,0,0
40987483,0,0
27288751,1,0
34755790,4,0
13703855,28,0
10483525,252,8
27119159,68,0
6075127,57,1
31284229,60,47
10542250,1015,1441
27390506,12,0
15190035,7,0
31993574,9,0
18484138,24,0
6055356,329,140
27741366,122,0
20567602,154,0
34670507,27,4
19834356,31,0
30375559,9,0
4484772,3,0
28148012,111,14
101993,57,32
20512227,30,0
26305503,47,0
1269943,76,151
9949542,6,32
30149433,36,0
6230885,18,0
2654345,45,7
30468941,47,0
28271891,55,1
6614,44,2
34395738,11,45
42290389,84,0
31674487,50,555
12415874,20,0
27516361,18,0
122728,20,0
12152159,5,0
9900,3,0
29964252,132,0
15443216,2,0
12338499,45,0
23508428,45,0
22426091,49,103
15427991,31,0
3174,19,0
24932300,5,0
8080805,4,0
28525228,6,0
5993630,195,6
10418552,1,0
31584359,66,89
10453559,13,0
22073011,12,0
41173570,20,0
23482972,15,0
1497107,25,12
17023241,53,0
1542566,2,0
18690130,48,5
42306086,40,79
41222082,6,0
181353,22,0
29024,7,0
9769515,8,0
30985793,35,2
137128,3,0
33184665,15,0
12498517,92,46
34209947,97,222
21929129,77,0
19860606,13,5
2889,80,24
17469320,22,82
18066510,25,0
3636897,20,40
22239662,7,0
1754044,1,0
32926516,25,0
12333,31,8
6537466,14,1
39119961,27,16
27832185,17,26
12628161,44,65
30480227,31,0
29564529,23,108
21550681,5,0
34834443,26,0
14795089,6,0
32537935,15,0
7089103,23,0
29627088,8,0
487636,38,0
16217266,30,0
13070456,43,8
9910585,5,0
9865303,18,0
31568964,19,3
16712892,8,0
10977932,14,0
1504302,24,0
1880414,3,0
40716110,5,0
21914467,9,0
7665123,29,149
30858254,3,0
4976213,9,0
6612295,18,0
1957746,10,0
29970665,3,0
24919975,1,0
33569482,8,0
6965851,12,0
31453490,10,0
9660434,30,0
32635889,5,0
13631712,8,0
12446079,9,0
30379096,14,74
7931134,26,0
5626176,21,6
9690735,7,0
24119269,1,0
15318494,1,0
5028450,7,0
958400,1,0
20311352,14,0
27587522,6,0
3564791,2,0
28733694,4,0
24951081,13,58
40558610,17,0
32905471,5,0
11166612,1,0
11737,2,0
35975467,5,0
25857104,2,0
13551233,11,0
24590732,8,0
29810844,4,2
11667667,5,0
23621619,2,0
9084116,8,0
17306310,8,103
219996,3,0
17151722,2,0
17002761,1,0
11192651,1,0
12963493,9,6
2881824,1,0
18802562,1,0
20240015,5,0
940053,6,5
29811792,7,0
7307135,1,0
38666586,4,0
13539942,3,0
12222999,1,0
13057149,9,0
17259186,2,0
19442998,2,0
7616965,3,17
7627730,6,0
8958703,5,0
10904241,7,0
39983,10,39
38077133,4,0
22356324,10,0
17909355,2,0
9401518,1,0
6019303,1,0
1963776,3,0
25535509,1,0
9417183,1,0
21974977,2,0
10312907,9,0
681137,4,0
14799197,1,0
9548540,1,0
16726863,8,41
3525501,4,0
3342104,1,0
12343385,1,0
3320788,7,0
28768885,1,0
35406,6,0
8730009,2,0
13058589,1,0
6043301,4,0
4945897,4,0
13455046,1,0
20622797,7,0
98643,3,0
34432261,2,0
375729,1,0
5431195,1,0
4636082,7,0
21840854,6,0
15147248,2,0
20353094,1,0
11171940,1,0
20813627,3,0
12881541,2,0
24909100,1,7
16993533,5,0
3879037,2,0
10565199,1,0
25236688,1,0
4823839,2,0
30865139,4,0
844525,1,0
20284381,2,0
12735400,1,0
19404717,2,0
39568698,1,0
6127996,1,0
8251763,1,0
38640140,1,0
32969864,3,0
8043452,1,0
37457157,1,0
25216655,3,0
3100785,1,0
15144500,2,0
30936267,1,0
4113961,4,0
11647441,1,0
8494769,2,0
40556612,1,0
10442173,1,0
9276619,1,0
13684523,1,0
27721404,3,0
16011538,2,0
2404370,2,0
30780272,3,4
4375816,1,0
34798856,1,0
26940410,2,0
24951416,1,0
15545546,1,0
28352351,2,0
6809589,2,0
12016787,1,0
3604251,3,0
13547,1,0
11223421,1,0
22214347,2,0
16921476,1,0
42161967,2,0
11724051,1,0
27667332,1,0
32945559,1,0
535188,1,0
9980800,2,0
14433483,1,0
9398293,1,0
20181396,1,0
20157391,1,0
28617522,0,0
7304158,0,0
27029628,0,0
8560288,0,0
6018514,0,0
6368224,0,0
22050836,0,0
12788661,0,0
11307819,0,0
16174801,0,0
16844055,0,0
11191983,0,0
5529446,0,0
25226875,0,0
11622138,0,0
9053580,0,0
31755757,0,0
10317922,0,0
4737476,0,0
34580236,0,0
13824123,0,0
12774731,0,0
10179435,0,0
5545195,0,0
7082276,0,0
28556321,0,0
23488903,0,0
17536753,0,0
759579,0,0
12277272,0,0
16240982,0,0
11844999,0,0
10996483,0,0
34116206,0,0
28040721,0,0
174947,0,0
3496285,0,0
36887747,0,0
24461195,0,0
1981235,0,0
17595223,0,0
9395071,0,0
8137658,0,0
1027572,0,0
19600300,0,0
12596621,0,0
316285,0,0
12707048,0,0
35035968,0,0
10884876,0,0
13793436,0,0
16286724,0,0
11490298,0,0
17770637,0,0
28412087,0,0
1570601,0,0
8039363,0,0
1013335,0,0
21564822,0,0
1608596,0,0
25176419,0,0
255059,0,0
5629883,0,0
8729544,0,0
36973736,0,0
35812350,0,0
7730282,0,0
6498443,0,0
1619828,0,0
7182076,0,0
31577317,0,0
4529139,0,0
5890559,0,0
14550411,0,0
29016678,0,0
27263119,0,0
19807866,0,0
70598,0,0
9801465,0,0
6821092,0,0
664591,0,0
16825254,0,0
29736882,0,0
8089118,0,0
5462527,0,0
21219730,0,0
3049181,0,0
10215855,0,0
6335766,0,0
20767289,0,0
10790294,0,0
204095,0,0
10808982,0,0
5189935,0,0
4325276,0,0
18843193,0,0
15550781,0,0
34372586,0,0
9516550,0,0
36825535,0,0
9630559,0,0
11769199,0,0
10382,0,0
11151262,0,0
9042262,0,0
16173366,0,0
16441990,0,0
9794651,0,0
3040927,0,0
20172667,0,0
29198561,0,0
15993022,0,0
20007550,0,0
2852646,0,0
26758885,0,0
14076394,0,0
10575996,0,0
386013,0,0
39992842,0,0
5596606,0,0
17775044,0,0
11059890,0,0
12381415,0,0
6449099,0,0
27375266,0,0
4431834,0,0
1430842,0,0
3687918,0,0
21141138,0,0
4514946,0,0
39709683,0,0
7693818,0,0
14501969,0,0
15092797,0,0
14051028,0,0
29946344,0,0
1871824,0,0
31449029,0,0
11851323,0,0
8594432,0,0
1176626,0,0
20549775,0,0
36650847,0,0
11056602,0,0
19955073,0,0
8599371,0,0
2821329,0,0
10487799,0,0
12420993,0,0
811944,0,0
12720034,0,0
26892821,0,0
29128020,0,0
2890871,0,0
22355607,0,0
32473066,0,0
17154398,0,0
5194168,0,0
17473956,0,0
6907286,0,0
19650495,0,0
10211884,0,0
9639267,0,0
23872464,0,0
27115631,0,0
19168088,0,0
404148,0,0
7320301,0,0
76849,0,0
27459481,0,0
22354560,0,0
27988490,0,0
29028575,0,0
26158107,0,0
9729385,0,0
14078159,0,0
24856380,0,0
3073106,0,0
5159778,0,0
12444941,0,0
24890162,0,0
11550931,0,0
28304230,0,0
7559312,0,0
20176363,0,0
19287117,0,0
2312886,0,0
29538249,0,0
14288166,0,0
7643323,0,0
20287626,0,0
32547961,0,0
549433,0,0
13965944,0,0
21351772,0,0
3628989,0,0
8614378,0,0
21414171,0,0
6305258,0,0
32119896,0,0
12755700,0,0
683568,0,0
425140,0,0
17359965,0,0
31690396,0,0
13648916,0,0
17183581,0,0
5546467,0,0
20005549,0,0
27583890,0,0
1581408,0,0
5050972,0,0
36186254,0,0
3716003,0,0
7821081,0,0
5658647,0,0
916583,0,0
19425364,0,0
13621969,0,0
12397356,0,0
16876201,0,0
13597951,0,0
9620467,0,0
31425030,0,0
37444660,0,0
7024896,0,0
36504471,0,0
897001,0,0
975425,0,0
9480824,0,0
29717830,0,0
27256724,0,0
12883153,0,0
8507938,0,0
739360,0,0
797551,0,0
26789757,0,0
21446796,0,0
9777269,0,0
5827976,0,0
295322,0,0
34078990,0,0
6679292,0,0
23615123,0,0
1880276,0,0
28769599,0,0
22796824,0,0
14079,0,0
1925402,0,0
6776744,0,0
9557781,0,0
31338382,0,0
37339781,0,0
34997060,0,0
3589285,0,0
13432391,0,0
5825857,0,0
18316017,0,0
4530847,0,0
29088776,0,0
2867743,0,0
14168014,0,0
35030987,0,0
5977394,0,0
18047228,0,0
14585589,0,0
18827258,0,0
13725029,0,0
28223231,0,0
3854527,0,0
10826202,0,0
19622527,0,0
17416257,0,0
16656992,0,0
632847,0,0
30504789,0,0
7600974,0,0
12560865,0,0
1637147,0,0
30308040,0,0
10377977,0,0
23692201,0,0
22078804,0,0
497180,0,0
36295070,0,0
13045947,0,0
37195320,0,0
39981018,0,0
41024421,0,0
43744092,0,0
27010253,0,0
8131453,0,0
22688209,0,0
17869793,0,0
27874577,0,0
8205954,0,0
10014667,0,0
14896623,0,0
28411818,0,0
11718454,0,0
6411120,0,0
10585382,0,0
31937611,0,0
33256435,0,0
37721587,0,0
41950626,0,0
29279262,0,0
17036111,0,0
13989519,0,0
13505253,0,0
27361018,0,0
22096835,0,0
25855333,0,0
4678677,0,0
7880871,0,0
4602259,0,0
27100086,0,0
31587397,0,0
12142424,0,0
2625895,0,0
366484,0,0
31962345,0,0
36061298,0,0
35443686,0,0
33913309,0,0
910193,0,0
27793568,0,0
29011225,0,0
6176494,0,0
7363239,0,0
7604853,0,0
1408171,0,0
17083678,0,0
34324490,0,0
15268792,0,0
40623236,0,0
13727111,0,0
12560047,0,0
4473359,0,0
4128418,0,0
12114636,0,0
6897352,0,0
25574127,0,0
18455112,0,0
29294844,0,0
10304257,0,0
15290968,0,0
16346715,0,0
5365755,0,0
13112497,0,0
24617828,0,0
37108588,0,0
31410272,0,0
22161724,0,0
11858412,0,0
19595959,0,0
13442839,0,0
9014624,0,0
279697,0,0
660993,0,0
10028872,0,0
3279278,0,0
4745726,0,0
7093470,0,0
31934259,0,0
21518854,0,0
5714748,0,0
19322171,0,0
20149122,0,0
18450590,0,0
7088285,0,0
31061890,0,0
2422013,0,0
20173503,0,0
27711641,0,0
11087641,0,0
2788681,0,0
7214004,0,0
37184639,0,0
10411224,0,0
820151,0,0
44230943,0,0
30838358,0,0
5189192,0,0
13507441,0,0
12919591,0,0
7672827,0,0
19830428,0,0
10844192,0,0
31546409,0,0
5331446,0,0
35238124,0,0
35282961,0,0
217230,0,0
4533400,0,0
3540171,0,0
30866589,0,0
5080991,0,0
3630519,0,0
2840725,0,0
22185515,0,0
8876353,0,0
27404103,0,0
26542450,0,0
30475389,0,0
34037176,0,0
4772165,0,0
32749970,0,0
20179676,0,0
19157503,0,0
20671849,0,0
12247500,0,0
5004613,0,0
22708841,0,0
26739533,0,0
1503101,0,0
11698432,0,0
23880587,0,0
9470750,0,0
12277978,0,0
35541303,0,0
36559483,0,0
36867286,0,0
5939021,0,0
32891172,0,0
42334136,0,0
12469020,0,0
26379849,0,0
27377706,0,0
12984084,0,0
2738094,0,0
150945,0,0
2886512,0,0
6295653,0,0
5018999,0,0
563829,0,0
37805478,0,0
18237130,0,0
18193516,0,0
16895759,0,0
14030909,0,0
10514598,0,0
2299216,0,0
25087481,0,0
2209346,0,0
22073791,0,0
23846810,0,0
19406586,0,0
37416292,0,0
32918583,0,0
33000760,0,0
31834609,0,0
3795554,0,0
37282882,0,0
11332630,0,0
20792601,0,0
4079187,0,0
15495099,0,0
17979052,0,0
16293882,0,0
20915707,0,0
25265126,0,0
4165243,0,0
27744483,0,0
26003863,0,0
11631959,0,0
13710539,0,0
10524096,0,0
9696476,0,0
25128503,0,0
22353569,0,0
29784424,0,0
10869594,0,0
14841897,0,0
17426520,0,0
2927019,0,0
3016997,0,0
36743451,0,0
9010271,0,0
4977380,0,0
18832382,0,0
3201097,0,0
29001966,0,0
1115251,0,0
30738193,0,0
23995477,0,0
30330616,0,0
172056,0,0
331376,0,0
7577522,0,0
33295752,0,0
14025664,0,0
9907787,0,0
11435627,0,0
9363338,0,0
31375520,0,0
90939,0,0
66745,0,0
3985541,0,0
10553661,0,0
13681949,0,0
14894764,0,0
11496238,0,0
13658378,0,0
21518676,0,0
27296904,0,0
20314794,0,0
9257404,0,0
9450591,0,0
2941175,0,0
4976645,0,0
12578764,0,0
36533392,0,0
10886990,0,0
30502932,0,0
10511547,0,0
29105122,0,0
470083,0,0
740937,0,0
2308970,0,0
15749506,0,0
18032790,0,0
30858002,0,0
22103464,0,0
30159095,0,0
30105617,0,0
29075357,0,0
35285142,0,0
23499871,0,0
12153694,0,0
23548140,0,0
118904,0,0
17739012,0,0
14325616,0,0
10865298,0,0
10089586,0,0
27731584,0,0
4060735,0,0
14658297,0,0
3584183,0,0
6385142,0,0
20613978,0,0
1475804,0,0
34174729,0,0
259754,0,0
2261116,0,0
123000,0,0
7214587,0,0
17893632,0,0
20314084,0,0
3570624,0,0
10521173,0,0
3801049,0,0
11209665,0,0
30445693,0,0
35561387,0,0
2291355,0,0
36282364,0,0
32582178,0,0
10594275,0,0
34798705,0,0
12968081,0,0
25415654,0,0
11754955,0,0
11352385,0,0
12141312,0,0
4432668,0,0
28346191,0,0
2952033,0,0
12376825,0,0
12436119,0,0
10435813,0,0
32693119,0,0
7365650,0,0
12099592,0,0
6589824,0,0
2762242,0,0
28928471,0,0
10799277,0,0
1524865,0,0
21803190,0,0
32476940,0,0
131407,0,0
624730,0,0
32183355,0,0
20446649,0,0
37915016,0,0
37598852,0,0
44560575,0,0
30142584,66,0
30197281,25,21
12666384,274,4
203549,40,63
23358863,87,189
2771779,10,0
25002449,41,3
32081990,35,32
3650122,24,5
29231135,7,0
11439219,74,39
12272684,146,0
28735036,39,96
13500995,3,0
42652598,220,66
17856682,11,0
37769186,61,91
9593004,29,6
1476702,49,47
366561,11,0
4351664,23,0
32783691,38,7
6828567,43,6
37193683,23,35
30408826,42,294
17305352,20,0
816585,15,24
3242732,76,978
4557344,2,0
217332,15,0
21404990,223,986
12435852,20,0
29131551,23,1
21552932,47,0
440424,4,0
22135883,11,0
42446,92,24
56426,33,0
32839972,26,0
6832230,9,0
23096790,11,42
27436094,11,1
6359140,38,13
1662477,35,6
27373429,42,35
8490627,122,1
37505112,21,0
10825930,26,185
27381729,20,0
42664694,14,0
25078308,12,0
33235476,83,0
4104353,91,128
107930,5,0
37213376,18,18
27654003,14,0
29822950,10,1
5810195,37,2
9129131,29,0
25635209,3,0
43424,57,0
37099866,4,0
11606167,7,0
5591896,18,0
8041885,14,98
28866262,16,4
27545807,26,0
27667477,16,0
22867853,9,0
1416338,43,11
7066608,51,0
19552533,37,0
15973018,27,45
31675960,4,0
58453,24,6
9347164,12,35
20444299,3,8
25198429,28,0
43553422,27,0
35480111,3,0
13042928,10,0
20100864,8,0
29496965,59,0
38366357,26,5
8259686,1,0
11163308,52,0
231299,13,0
34991326,4,0
32902832,12,0
28369467,10,0
3306101,6,0
16498845,3,0
22733972,1,0
32075381,19,0
2309690,29,0
6362094,13,6
19451863,27,0
3908374,1,0
25773926,1,0
36514970,30,0
86702,3,0
11389565,4,0
12625504,7,0
25272463,35,0
44085800,40,0
36700682,13,0
34502,6,0
8228671,12,0
208416,26,4
32225213,4,0
8886659,3,0
7213694,1,0
6107528,17,0
3217817,5,0
9060573,8,0
37360290,14,2
42027791,22,8
30587662,3,0
14186380,9,0
28710235,14,0
40289727,23,43
32888402,1,0
19691196,4,0
32017788,29,0
17652553,1,0
33071971,11,0
4280674,3,0
3723343,14,8
18392341,3,0
3634,8,0
15324652,2,0
16314201,24,1
40737622,8,0
39480435,6,0
14635246,11,0
22099153,2,0
4596667,21,0
7241979,25,0
15475833,1,0
401258,4,0
2941438,1,0
24953520,4,0
25811637,9,0
28427818,3,0
107069,7,2
27548836,2,0
25848013,9,47
40985791,18,4
5363817,7,0
30243887,5,0
4898873,1,0
20042038,1,0
20179960,6,97
10792932,2,0
11206466,9,0
13639468,3,0
30852342,3,0
391312,2,0
32870057,10,13
35118477,12,0
49383,9,0
8004811,3,0
1397723,3,0
32090767,9,0
19662127,15,0
405198,4,0
21888635,4,0
20271953,2,0
33757295,2,0
58389,4,0
3950084,7,0
24625192,14,0
7257265,1,0
34450593,1,0
21778424,4,0
13808777,1,0
7288077,4,0
27588008,9,0
42805183,3,8
11310812,1,0
29940687,3,0
32788999,1,0
